State,County,Women,White,Citizen,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Production,Drive,Carpool,Transit,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,SelfEmployed,FamilyWork,Unemployment,Minority
Alabama,Autauga,51.56733851,75.7882273,73.74911718,24974.4997,12.9123051,18.70758045,32.79097445,17.17044422,24.28242879,17.15713225,87.50623676,8.7812354,0.09525905,1.305968744,1.835653103,26.50016479,43.43637384,73.73648974,5.433253654,0,7.7337263,22.53687003
Alabama,Baldwin,51.15133686,83.10261633,75.69405651,27316.83516,13.42423009,19.48430512,32.72994347,17.95092071,27.10438805,11.32185721,84.59860753,8.959077701,0.126620917,1.443800001,3.850477396,26.32217855,44.05112725,81.28265538,5.909353171,0.363326859,7.589820163,15.21425987
Alabama,Barbour,46.17184019,46.23159439,76.91222338,16824.21643,26.50562899,43.55962053,26.12404203,16.46343383,23.27877618,23.31741052,83.3302057,11.05660924,0.495403238,1.621725085,1.501945641,24.51828308,31.92113471,71.5942559,7.149836626,0.089774246,17.52555696,51.94381776
Alabama,Bibb,46.58909927,74.4998894,77.3978057,18430.99031,16.60374712,27.19708459,21.5900991,17.95545036,17.46730667,23.74414705,83.43487878,13.15364095,0.503136613,1.562095204,0.731467882,28.71439126,36.69262078,76.74384622,6.637935764,0.394151478,8.163103875,24.16597062
Alabama,Blount,50.59435107,87.85385375,73.37549818,20532.27467,16.72151793,26.85737654,28.52930168,13.94251949,23.83692428,20.10413273,84.85030844,11.27922197,0.362632126,0.419941085,2.265413273,34.84489343,38.44914226,81.82670768,4.228715994,0.356492809,7.699639577,10.59474441
Alabama,Bullock,46.99381907,22.19917588,75.45420491,17579.5664,24.50260348,37.29115939,19.55252856,14.92419929,20.17050946,25.73547481,74.77276644,14.83912718,0.773215958,1.823824686,3.099878254,28.63106387,36.19591684,79.09065368,5.273684211,0,17.89002622,76.53586814
Alabama,Butler,53.31630146,53.33139432,76.55006387,18389.82446,25.3962317,37.28657758,26.83398841,17.0999263,22.2240002,23.91135403,84.50587108,12.6162032,0,0.530976712,1.606396777,24.56754446,38.38557532,77.95180309,6.133266188,0.203866562,11.25671121,45.48331532
Alabama,Calhoun,51.75919893,73.02655945,75.9644731,21372.60403,21.04747008,31.96249443,26.71739309,18.00230016,24.19005178,20.66590052,85.10515757,9.626816639,0.22255924,1.220426254,2.630111279,23.99629557,40.63732382,74.42686893,5.046384726,0.107541751,12.38718923,24.86455368
Alabama,Chambers,52.29320109,57.30429003,77.64899205,21070.99375,21.59896417,37.19649051,23.30295783,14.68629948,25.86724082,24.79954517,84.83892426,12.18158103,0.189941019,0.355177675,2.080313389,25.17045981,40.16843217,85.32038792,2.755388949,0.011376508,9.176519264,41.68151648
Alabama,Cherokee,50.11150415,91.71393033,79.20639803,21810.50035,19.22858351,28.46355352,29.59546678,15.95208397,19.48943018,21.48736158,83.94366349,12.06264611,0.227718394,0.717190864,2.499823131,27.35058444,39.04567825,73.26184251,7.965387573,0.481178868,7.980609812,7.116433405
Alabama,Chilton,50.66295443,80.5398754,72.40694676,21399.02476,19.12944841,29.93009425,27.02583126,14.41490906,23.56581392,19.51405326,81.09589676,14.33204546,0.176717862,1.353552112,1.896670394,31.97929437,40.83844907,80.37997444,4.065206874,0.469079623,9.102608458,18.52976334
Alabama,Choctaw,52.35535648,55.89278089,78.89511012,20755.1234,23.44450168,35.14615155,24.66953341,15.30936917,19.5758268,22.14765957,85.4664875,10.42094065,0.055991041,1.369600597,0.844367301,30.79728257,32.885405,77.03975364,5.415789474,0.297663307,13.60357596,43.3191788
Alabama,Clarke,52.79617072,53.36643797,76.81691264,20064.00941,24.68355006,28.55710012,21.02794176,14.92674511,25.11990826,27.16397288,82.09867172,12.75609095,0.20897487,2.575496609,1.103342641,23.3447148,32.55285201,82.90604707,3.270706023,0.01952134,19.26753091,46.3861428
Alabama,Clay,50.72024821,79.94578562,76.17640541,18904.83497,16.6575386,22.2868804,21.51641427,13.2065007,20.45597252,29.66146857,84.49018246,10.2261801,0.536366994,0.961719731,2.041449361,30.49295265,38.26549457,77.66062643,7.676442343,0,9.427428529,18.30429933
Alabama,Cleburne,51.11318491,92.53498867,75.76989735,20151.27716,17.01196507,26.4507399,28.85894547,12.0492201,23.08285562,20.44422744,77.82027063,17.5852553,0.103866151,1.157412345,3.129356086,33.07215705,40.42794294,76.44282762,8.308432209,0,8.353239568,5.811938408
Alabama,Coffee,50.52668815,71.51730013,73.84443047,24935.60805,17.26605416,25.85756819,32.00568352,18.60160561,22.30448471,14.77673335,85.17445956,9.613957236,0.067746246,1.395047559,2.833145979,21.04885033,41.097398,70.39639179,5.779903309,0.452427089,7.249237481,25.6723135
Alabama,Colbert,51.68797296,78.89657263,77.28124311,22546.31491,17.40853905,26.8233359,26.92341121,15.47517082,25.67522776,21.09569282,90.70870252,6.016723606,0.247610389,0.666506869,1.487695614,23.09074646,39.10440085,78.6694071,5.206762912,0.045459555,9.076083682,18.94924877
Alabama,Conecuh,51.99378158,50.96891566,77.18616401,15967.98679,33.73995336,41.22206763,18.73165177,21.54660707,20.41066459,28.22898562,93.29961135,4.52151574,0,0.279735717,1.321834435,29.94921104,28.9001166,78.03035367,8.548449281,0.95381267,22.72875243,46.65507967
Alabama,Coosa,49.40600345,65.19048699,79.83132312,17518.61077,19.31971524,27.68578943,17.68763036,19.85275234,21.76276412,28.00056226,85.52843022,10.07280312,0.541942505,1.064804571,1.978616124,28.49980049,34.93243856,76.72618119,5.712605423,0,16.90418065,32.93056135
Alabama,Covington,51.59425645,83.33941825,77.49036583,20976.88589,20.28423692,30.06937655,25.73018529,16.08842316,23.63618223,19.49350684,82.6943462,11.45820092,0.182539724,1.815422584,2.206004857,25.37110542,37.48614264,77.03940506,6.666929737,0.414174101,11.44885974,15.30500449
Alabama,Crenshaw,50.76051083,70.47229158,75.98651169,20584.93464,16.72824652,19.10082508,27.65215239,11.59044339,23.93871431,24.41485866,81.77544124,11.40715311,0,0.818037021,4.73582293,27.52745731,40.32142345,74.18250825,7.885693787,0.286698235,9.772793801,27.77535514
Alabama,Cullman,50.49589329,92.18541098,75.61538937,20880.52824,18.56309269,25.34488606,28.22309763,15.69536219,23.8281739,18.32464645,84.80178102,9.933660224,0.070733033,0.956408325,2.649043414,26.56346693,39.87154943,81.64282468,5.763628728,0.434015933,7.282544309,6.356949299
Alabama,Dale,50.45120924,69.83872177,74.86263185,22565.61828,19.00744796,27.02795893,28.58234268,17.35250672,23.74853608,16.19924598,87.49517908,6.679202262,0.141924357,1.675061164,2.387865479,20.3745879,37.57068945,71.79165163,5.861929972,0.266562387,11.86084105,27.09776401
Alabama,Dallas,53.85965745,28.56784884,74.08786829,17807.97414,35.16027186,52.82065047,25.59497794,20.16476728,18.95823884,25.29880676,81.50368411,11.68726811,0.275961949,1.534715567,2.437626323,23.72915738,33.43454951,76.66575177,6.163963088,0.313422214,17.05552972,70.04222138
Alabama,DeKalb,50.08442618,80.88803259,69.4278719,18411.08115,18.74282659,24.67829121,23.942472,15.83441211,21.25973293,26.5488898,85.90863258,10.57800839,0.034338943,0.83529718,2.035077672,22.92342264,39.0865087,78.88008668,8.5947107,0.107876963,7.498667473,17.27002589
Alabama,Elmore,51.26233548,73.65151369,75.74260491,24380.77633,13.78406448,20.32689474,33.21281156,15.70838131,25.2038062,16.08456471,86.84758119,9.325765511,0.136037542,1.149670022,2.162463009,29.18312222,41.64778426,70.08582395,5.701973676,0.010883697,8.280723846,24.55648007
Alabama,Escambia,48.533017,60.69547384,77.49835244,17045.20248,24.23117438,32.52440754,25.37625412,22.63160142,22.90581257,18.22160274,90.90900488,5.902296033,0.40777646,0.525056017,1.017110848,22.92944774,32.40806643,73.41752208,6.651930934,0.179396336,15.18677211,37.91500198
Alabama,Etowah,51.6151726,78.51611896,76.01815624,20499.58213,19.74252838,29.8466993,28.10108128,18.99996145,21.12532236,21.94417439,85.98505676,8.898788621,0.353853864,0.57080643,3.70692327,23.47578976,39.73941368,80.03162886,5.378298287,0.243700249,9.194505908,20.02518166
Alabama,Fayette,49.82836174,85.31419271,78.05397727,19544.78113,18.28651752,24.95499527,26.59468513,14.55147372,21.62636127,24.4889027,86.33816288,11.35310724,0.024763258,0.150929214,1.795253314,28.64611151,36.23342803,82.27763968,3.831794508,0.119554924,10.17273911,13.16064749
Alabama,Franklin,51.59954479,78.50392299,69.93740912,18594.65825,22.50153948,35.20598091,21.41004931,13.67646836,19.44318139,32.45871215,80.64149017,12.95226655,0.168903711,4.528899286,1.515195676,29.02706265,38.7209964,78.61490801,6.872245053,0.014730986,9.697692356,20.72465701
Alabama,Geneva,50.87078128,84.02409099,75.83069178,20224.07611,23.24836845,39.49824352,23.95186276,17.90851762,22.23926907,16.00049226,81.63361551,12.31864628,0.032601156,1.751698676,3.332548946,25.75108708,38.8551184,75.44741376,8.826358382,0.419146,11.24013425,13.9183815
Alabama,Greene,52.91479821,17.76874784,76.68161435,13610.79671,40.19453835,64.32427274,20.26524089,22.10885363,24.98562723,22.92764172,81.5335288,9.581246407,0.805599632,2.130907209,2.569506726,30.49575716,27.73370128,76.22867656,6.623824307,0,20.45437507,81.60843969
Alabama,Hale,52.91688516,39.96530545,76.11431568,18876.61123,26.90487677,38.2212441,25.37227976,17.03657577,24.69617855,21.26842554,88.16046146,8.729254064,0.033626114,1.596676717,1.219867593,29.13237415,34.62244363,75.99069219,6.083901416,0.25780021,13.64206214,59.9140076
Alabama,Henry,52.12728959,68.35037097,77.42290749,22931.06706,15.74112567,23.88804197,32.66505912,17.42065268,18.43811732,20.61533735,85.44034315,8.708404823,0.054544401,2.415198238,2.265685138,26.61956295,40.1228843,78.67573035,5.384054023,0.219012288,8.224333411,30.84346742
Alabama,Houston,52.12876929,67.67485464,75.01497093,23924.77906,18.40606757,29.6519752,30.04124056,19.02171074,26.06374235,14.49811559,88.19418645,7.164261982,0.401328066,1.472547183,2.006341878,21.42060676,42.5628296,81.34519288,5.541360326,0.235264744,8.612590067,30.49161821
Alabama,Jackson,50.66969353,89.43674234,77.10556186,20065.8178,18.02438706,25.32604616,25.20432463,14.1547692,21.00174612,26.65561105,88.10145668,7.460215664,0.072652289,0.72302308,2.328238744,25.45897465,39.50624291,75.12537836,7.71143776,0.010921302,10.03455732,7.445174045
Alabama,Jefferson,52.72098521,50.99849687,74.38371172,27239.88645,18.97170309,27.32175149,36.63990996,18.06077029,25.20565714,12.47341076,84.1229868,9.809511157,1.141557844,1.049557225,2.423746104,23.65975288,44.49020221,80.94030782,4.608666274,0.193736666,9.74040751,47.74812132
Alabama,Lamar,51.65923725,86.02206892,77.85325126,20129.73162,24.17809382,37.03756457,25.96779877,14.20067219,20.74395387,24.59254935,81.69818864,15.62942758,0.103014222,0.94631713,1.131323852,26.0651454,38.14476757,79.6894856,3.88997382,0.858940069,10.24855303,12.84647279
Alabama,Lauderdale,52.10218144,84.92868434,78.3624659,24214.89432,18.2179141,24.44046497,29.32534587,19.1261503,24.68602392,15.82190711,85.93252208,9.094390588,0.281997477,0.966673496,2.106751351,24.4767644,42.84589754,77.32367556,5.850417848,0.159247118,7.148355026,13.45660524
Alabama,Lawrence,51.10760436,76.54869886,77.47275651,21368.99443,18.76066218,24.80439767,24.96585184,14.92482284,18.15524326,26.71569404,87.74764187,8.952834514,0.121791818,0.670844995,1.92472161,28.58239743,37.82528434,80.1056601,5.845489192,0.452048473,9.813181087,19.03730721
Alabama,Lee,50.71144115,67.43065251,73.44046361,25435.25328,22.34104172,24.60349457,39.31036961,15.64175631,23.00576572,13.54092904,85.38978856,8.122526054,0.857349226,0.975038319,3.126987871,22.01869274,46.63386502,75.99503986,4.084038242,0.123437314,7.175399464,30.82046487
Alabama,Limestone,49.74832498,77.41039018,74.41698103,25568.89703,14.26815945,18.62214965,33.81955295,15.22677214,22.32612916,16.00085356,87.47609594,8.82374078,0.273914757,0.630821463,2.137846968,26.34118349,42.41202635,77.81109284,5.510306852,0.147931986,7.722984066,20.40781713
Alabama,Lowndes,52.29007634,25.29260845,76.54068144,18428.63191,28.46822752,40.50768013,23.80677714,15.84362316,19.47956619,31.72250977,81.31739899,14.20920685,0.301982871,0.375228077,3.107177434,30.06071495,32.31241854,73.27636381,4.175404953,1.746862782,13.37136474,74.40177807
Alabama,Macon,54.21120991,16.09516435,80.89219702,17374.13967,28.28131681,44.51968728,26.47147068,23.36265361,22.7875512,18.25081926,77.23676691,12.94353582,0.552427815,1.288979918,1.810315716,21.76938256,37.89089819,75.84328604,3.747687082,0.162983315,16.68618244,82.91673494
Alabama,Madison,51.09601141,65.61261496,74.70052361,32131.20297,14.01314203,19.58884707,44.00453617,15.80608969,23.3145241,10.05371004,86.72490806,7.204683955,0.31336978,1.575427349,2.981285829,20.80627991,47.26762076,75.72322696,4.741186302,0.170928709,8.651255925,31.65186527
Alabama,Marengo,53.45218162,45.74518369,75.99231754,21471.26061,26.09395745,36.67633704,27.90411209,18.5580912,20.98888013,20.22016645,84.99014085,9.836329164,0.441071604,0.935290062,3.006072097,22.42657835,33.78311829,72.60803211,7.579336157,0.800940609,11.49003743,53.82739584
Alabama,Marion,50.62362194,91.81205121,78.69812749,20042.45236,20.10929345,26.41171554,25.71048804,18.20966532,23.14892553,22.38516471,84.88032382,9.545713628,0.17919176,1.49547833,2.903741732,23.93878632,38.042584,75.23100997,8.082900582,0.449827229,9.982439859,6.571622733
Alabama,Marshall,50.79518226,82.67645094,69.30702517,21362.99242,20.17657287,30.89382727,28.01458576,14.58054348,22.70839925,21.21366441,81.93924702,12.90873852,0.224240336,0.759441464,3.120176424,23.67225556,40.43766831,78.04871817,7.126665112,0.076732967,8.407224496,15.4913622
Alabama,Mobile,52.14074857,58.13337605,74.27305938,22984.0036,19.60551259,27.31517273,30.90006939,18.64416936,25.99479954,14.81130297,85.50343144,8.437318099,0.762353578,0.856550625,3.389449418,24.39217416,41.27248155,81.2664668,4.476075693,0.106828056,10.58805586,40.19862481
Alabama,Monroe,52.11324661,54.84370527,75.8068146,15862.68164,31.44829185,39.55904488,22.68069946,20.27543323,20.90717469,22.74115317,89.38029437,6.917842193,0.315285592,0.716514381,1.613611199,24.81396228,29.48642931,77.45052437,4.050371337,0.219435567,20.33183598,44.47144079
Alabama,Montgomery,52.53048593,36.85745338,73.19385635,25138.44081,22.60516135,31.00616732,34.55814376,19.93114475,24.73639069,14.59239452,84.14416231,9.958239311,0.863048243,0.668112721,2.805413828,19.3077475,43.46404369,72.67278051,4.507360019,0.113388826,9.42663125,61.69605195
Alabama,Morgan,50.90077305,76.807662,73.11622393,24449.43013,16.17631944,23.36876931,29.06889119,15.66355417,24.13000434,19.09797973,87.7232498,9.202759087,0.324527908,0.621362263,1.575442038,24.11463944,42.9699631,82.22189571,5.746974605,0.150015862,9.905634214,21.11225519
Alabama,Perry,53.66606894,29.98711895,76.94759912,14804.21498,36.27989639,55.67017334,27.0389221,22.32913927,23.63479777,21.20921498,84.39882447,8.57160789,0.160878661,2.413179916,1.162432756,26.5995517,28.54154214,76.2729727,4.870223152,0,11.19588563,69.42299263
Alabama,Pickens,51.36482675,55.24854452,77.58360193,17956.74093,25.00245266,34.73785254,19.385833,17.51177981,22.22251209,27.65205983,82.56286261,11.39760778,0.52264303,0.47731668,3.422713537,30.01884065,33.80338437,77.81436342,4.054411765,0.124017929,13.70346495,44.07405822
Alabama,Pike,52.29075554,57.13040567,77.81028502,19414.60356,26.66929875,30.35947519,29.37267682,15.85229377,25.84734128,19.42488916,87.01897753,5.928363746,0.691714674,0.836899412,3.206219273,19.48542905,43.6193636,75.56136631,5.675361182,0.078250641,10.22831549,41.96809531
Alabama,Randolph,51.03320381,75.19892706,76.57629813,19363.3841,20.36229689,28.8856367,27.81656658,13.17327799,20.19433063,25.94620717,79.59725804,13.2177764,0.573878488,1.12324267,4.172915931,27.29574797,38.10490993,75.97165754,8.895853939,0.961577181,10.33332303,23.14040533
Alabama,Russell,51.37902645,49.81039244,73.61840074,19881.72759,21.08458372,28.89070015,28.39705327,21.62034236,22.92443312,16.63812219,84.99679428,9.640249048,0.294658845,0.931715893,2.850216116,24.40297074,39.32455147,75.63671058,4.135816953,0.06938527,11.25137217,47.76305616
Alabama,Shelby,51.29268413,78.81874023,72.15152557,33493.51958,8.56961136,11.07810986,42.38809266,14.42272048,27.10418169,8.617651452,85.42398074,8.14843119,0.166982263,0.81727706,4.838638039,28.6716602,49.79265956,82.40741316,4.807863706,0.141715718,5.50014445,19.90744018
Alabama,St. Clair,49.75659182,86.28356121,76.04001677,24167.63397,16.06193865,20.99729572,28.43117139,15.30582433,27.23987469,16.31417358,85.90453391,8.689701155,0.177639057,1.100692956,3.604651542,30.19783961,43.06461381,81.3328997,6.012870353,0.111394764,8.354981133,12.79208399
Alabama,Sumter,55.73795068,24.82248707,78.48736976,12887.16123,43.08353197,57.56004797,24.8706019,29.65827149,19.67479949,19.13684881,85.96831572,8.293313845,0.243407541,0.222419609,2.200479724,23.83427779,33.10096694,70.6403418,4.546810584,0,17.02700697,74.8876546
Alabama,Talladega,51.50361629,63.71117797,76.45664747,19597.68802,22.61735452,35.80204698,27.53484902,15.25941157,21.96515098,24.24910053,84.14165183,10.72860616,0.730062502,1.237437528,1.782698282,24.44133011,37.597161,77.73721773,5.471403662,0.206482311,13.9204342,34.78704888
Alabama,Tallapoosa,52.38986222,69.03786844,77.80234734,21177.26117,22.53354555,39.09124973,28.29146113,14.2135786,22.05953636,23.32568221,82.57113212,12.39504775,0.295618788,0.501922096,3.782008602,24.06435983,38.48322115,78.46968386,5.617551576,0.447896873,9.123128326,30.23091634
Alabama,Tuscaloosa,51.72006106,63.53482375,76.90887867,23124.4504,19.88331621,28.14592234,34.38571322,18.75153,22.13741881,15.89872841,84.05411657,8.958438177,0.604870347,1.061610911,2.865305949,21.68927955,43.74731864,76.23870237,3.928376518,0.084422672,8.228116114,35.40441689
Alabama,Walker,51.43879981,89.585612,76.93824614,20165.52819,22.48883698,31.79330886,25.15667066,17.58516148,25.09542193,17.88483686,84.28109309,12.16642143,0.303009572,1.04862036,1.288451678,30.27801526,36.47133777,78.29926581,6.270993432,0.195584242,11.63649106,8.35156167
Alabama,Washington,50.05000883,65.16460552,76.29581691,19743.24734,19.10071777,24.93511796,19.74717891,15.18826852,19.32625169,28.840313,80.62622227,15.8360946,0,0.901176678,1.341366123,32.25236218,33.27646055,78.1913573,5.721750897,0.454503736,19.94394305,34.53334706
Alabama,Wilcox,52.14953271,27.34318647,74.68624833,14169.66355,37.61988429,50.8576413,27.62745883,18.33928794,19.59797953,25.90510903,85.14576769,7.859697374,0.137071651,0.77517579,4.942323097,22.9858478,25.26034713,69.0588251,5.002768135,0,20.52406765,72.65681353
Alabama,Winston,50.78325736,94.29199337,78.07708247,18807.70684,21.87764608,37.51374637,24.43634894,18.98006216,20.68463324,24.86574803,84.90780356,11.04942395,0,1.785888935,1.528425197,27.07019892,36.85868214,73.96484459,9.731537505,0.125420638,9.53883133,3.698624119
Alaska,Aleutians East Borough,33.47457627,15,56.71912833,28608,16.8,23.2,13.6,9.4,7.2,55.6,18.4,4.9,0.5,2.2,2.8,4.9,76.2409201,78.6,5.9,0.2,2.9,81.8
Alaska,Aleutians West Census Area,40.30612245,27.78189655,60.22167488,31753.78536,9.286312456,9.84083392,17.40420479,10.90483814,17.65578818,39.76695989,42.18210767,7.174524982,0,3.410942998,5.073680507,7.550105559,66.62561576,76.20633357,3.206315975,0,2.243367347,67.68041872
Alaska,Anchorage Municipality,48.80694868,60.33492429,71.18121609,36919.8802,8.189246323,12.33076224,39.08969165,18.08762149,24.15257316,9.17119927,75.21121605,11.97750337,1.999743904,3.956761627,3.754033841,19.64739976,50.93662134,72.22658346,5.586220984,0.110639336,6.70117249,31.2010528
Alaska,Bethel Census Area,47.39536454,11.32638389,63.54072907,17746.13074,24.91809181,29.66132988,33.72308731,19.9875,24.62081458,12.64527453,21.08257201,9.864592709,0.403915392,25.28521602,4.604961746,7.081908191,35.05850585,49.91601035,1.825393789,0,19.10256526,84.57109586
Alaska,Bristol Bay Borough,42.98969072,53.4,74.74226804,38267,7.2,8.4,33.1,18.7,20.5,14.8,65.6,17.3,0.2,3,5,10.4,55.77319588,49.7,11.1,0,5.4,37.5
Alaska,Denali Borough,45.33980583,84.7,75.14563107,35315,12.7,5.6,30.3,30.4,12.6,10.9,43.9,8.4,0.9,2.4,26.7,17.9,58.73786408,66.4,7.9,1.2,2.3,9.6
Alaska,Dillingham Census Area,48.00160675,17.65252059,67.58385218,22256.56337,18.04753967,23.97370958,37.96276361,16.55099418,22.09174533,12.2186182,32.50638682,13.98489657,1.040690902,21.14677646,6.66346656,8.341393854,37.23639285,55.66768427,3.169672625,0,13.55649729,76.43641293
Alaska,Fairbanks North Star Borough,46.36477609,71.85816258,73.17988065,33244.38902,8.158993029,9.817106464,36.41592097,17.1829156,23.44612607,9.879661,73.84731658,14.41122411,1.483013891,3.263697909,3.406343714,19.18557946,46.79905722,64.47915551,3.898860639,0.20995938,8.213813751,20.41618675
Alaska,Haines Borough,45.8203125,79.6,80.390625,33902,5.3,4.3,34,20.6,20.6,14.1,58.5,15.4,1.6,9,7.4,8.2,57.421875,69,10.3,1,3,10.9
Alaska,Hoonah-Angoon Census Area,46.94548872,49.30441729,79.22932331,30943.35808,11.85968045,29.26362782,35.62255639,18.19295113,16.5356203,11.55281955,37.44953008,9.862030075,1.841071429,10.50479323,11.02481203,9.031015038,51.03383459,53.48590226,15.52565789,0,13.08139098,39.52265038
Alaska,Juneau City and Borough,48.83342043,66.01315976,74.53198488,39978.93056,6.643561526,11.57817774,45.02371891,14.44032769,22.13974363,7.793575359,68.69080262,15.96519935,4.449211521,2.216897728,2.797488549,15.03951923,54.82770281,53.42295964,7.710931112,0.105763733,5.225904522,26.45686268
Alaska,Kenai Peninsula Borough,47.61713357,81.66863564,75.90744657,31537.00402,9.974584506,11.93394558,29.91021828,18.8472781,22.22168959,11.86392758,67.39266528,11.06688978,0.69591933,8.126346971,6.905826532,20.01220531,44.80348124,72.12914664,9.902787438,0.523293896,9.391695357,12.99500358
Alaska,Ketchikan Gateway Borough,48.62398715,64.9852982,74.58208628,32021.19242,12.20237974,15.87162567,30.19205781,16.23680561,26.98968538,13.91133659,63.52698007,18.06177823,3.034783561,2.256785167,2.570289802,12.8814877,48.58018833,62.79099934,7.218432002,0.569289729,7.981765092,26.13868896
Alaska,Kodiak Island Borough,46.55406856,51.42779646,66.11321835,30656.75675,11.27349889,13.23021542,28.45582194,20.64171617,20.01174408,21.2684606,61.49395978,16.54727689,0.647842267,4.930787948,4.203857439,11.23058041,50.325628,62.54761325,9.629721606,0.342131253,6.611414872,44.44455736
Alaska,Kusilvak Census Area,46.92949204,4.5,59.13570887,11569,33.3,39.7,29.9,22.8,22.4,10.3,5.2,3.3,0.1,39.1,4.7,5.9,26.11827142,45.4,0.5,0.3,28.6,89.3
Alaska,Lake and Peninsula Borough,50.40705563,21,66.07869742,23041,16.8,23.5,34.1,20.7,13.4,15.5,21.2,6.8,1.1,32.4,2.4,6,44.57259159,42.2,6.1,0.2,9.8,74.2
Alaska,Matanuska-Susitna Borough,47.795335,80.69464866,70.91916927,29974.5395,9.964051596,12.41741308,32.5220456,16.68995431,22.25368003,10.51477985,72.34263994,12.26396148,1.057232223,6.893214158,5.550235765,34.18569902,42.58335604,70.67647589,7.682854119,0.188235849,9.79162353,12.29769579
Alaska,Nome Census Area,46.4988837,16.5268216,64.71483661,19803.69312,26.74183073,31.24482444,34.44626548,23.1403085,21.31939314,9.40149178,22.17158514,8.756697788,0.259701644,25.53437183,4.358209864,6.885072052,37.08138827,47.65518571,4.673127664,0.179104932,17.53733509,73.89409377
Alaska,North Slope Borough,46.28649221,8.2,59.37074573,25576.25095,13.27253063,14.67924671,25.17092724,17.5527303,27.02937528,18.90862199,30.54501588,24.87218273,1.526516412,13.90415973,5.130676146,6.084661927,38.64770836,43.0875208,1.997443655,0.065814552,17.00576312,85.61278173
Alaska,Northwest Arctic Borough,46.13295396,11.83604501,64.05845835,21101.14834,23.78021211,29.55957062,33.8,18.45080186,21.38171236,11.18374289,13.72609933,8.348344542,0.339679255,23.59293844,5.101603725,7.62064149,33.53595447,52.08128557,2.115080186,0.2,23.01871443,84.39571909
Alaska,Petersburg Borough,46.97298975,68.6,72.77243092,34884,10.2,9.3,30.7,13.9,17.6,16.8,51.8,13.7,0.9,6.6,2.5,7.5,51.69202111,54.8,11.5,0.5,8.4,21
Alaska,Prince of Wales-Hyder Census Area,45.49740688,45.84578029,74.66603803,25227.91796,14.5336948,20.62533396,27.21779035,17.43939965,19.07804495,16.5151658,51.79965425,15.31522867,0.945340248,7.217774635,4.402451674,13.75046362,44.30300173,49.44032689,11.67216722,0.112604118,13.93531353,44.78367122
Alaska,Sitka City and Borough,48.74203287,62.67818405,73.73364643,33889.63737,9.061791345,9.501766745,37.58814715,18.5500615,21.43089567,10.83543554,57.66267472,12.71916583,1.763681091,7.677300682,5.1,11.82824556,53.18125909,60.09092027,11.60277312,0,3.856368109,26.85813485
Alaska,Skagway Municipality,47.24724725,75.3,77.77777778,38696,4.4,2,27.5,16.9,21,24.4,42.9,7.6,0.5,6.2,5.1,5.5,67.66766767,68.2,7.5,1.8,7.8,20.1
Alaska,Southeast Fairbanks Census Area,44.38753735,76.68813487,68.38810642,30079.3679,14.54327785,21.11976099,30.11523688,21.51241997,15.46406317,11.22257789,52.83452838,16.81429791,0,1.285702091,14.58804951,13.1631242,43.22094181,63.37562953,7.849765258,0.39078105,9.546948357,17.9496799
Alaska,Valdez-Cordova Census Area,46.58417386,70.1011854,74.1083498,33293.49953,10.87018821,8.056753665,34.32179474,20.43486534,19.06339815,6.365020277,63.56654882,9.842372881,0.70154934,3.082707705,6.236341895,9.94732245,45.90828741,57.62687948,9.003888947,0.429593428,11.23499012,22.86139129
Alaska,Wrangell City and Borough,48.59656473,68.5,80.51948052,30089,11.8,20.4,30.2,17.1,22.7,12.1,58.5,11.9,0.8,4.2,6,8.5,45.58022623,54,13.4,0,7.5,21.4
Alaska,Yakutat City and Borough,42.92379471,39.3,75.11664075,33159,5.4,6.5,29.6,14.7,18.1,15.2,49.1,16,0.9,1.4,5.1,6.3,58.32037325,52.8,10.1,0,7.9,44.1
Alaska,Yukon-Koyukuk Census Area,46.172927,21.75981573,71.36782424,20698.14688,22.41435152,29.92980156,36.01858611,18.58812899,19.43214033,10.41757619,28.20685684,8.159107016,0.138128987,20.26552091,4.850354359,8.553295535,36.80014174,32.60116938,5.060914245,0,18.14344437,72.57896882
Arizona,Apache,50.55321391,19.28717487,69.08518662,13010.75627,36.47439271,44.22841773,28.99355832,25.94766513,19.76344906,11.80607565,75.70328739,10.40696717,0.581153292,1.519684155,6.354385503,30.20038129,25.42010981,48.96149132,4.307580001,0.13465282,18.72889052,79.10144473
Arizona,Cochise,49.01540336,56.72952556,72.18292749,23506.2811,17.75885443,24.48745208,33.33701513,24.73650142,22.81654647,8.033537992,78.05038142,10.12882828,0.333514852,2.473688554,5.394510478,20.01338095,33.76553256,62.59423974,6.749913997,0.261125209,8.896391741,40.12076407
Arizona,Coconino,50.58339003,54.67414503,74.66733967,24308.23393,26.35003914,29.64453881,33.65253217,22.99591517,23.32451555,11.27346618,67.82686301,11.73430845,1.765232881,4.161932246,5.283594853,19.58143101,47.43491269,71.17995772,4.453402682,0.093234139,9.651306135,42.94973555
Arizona,Gila,50.27555723,63.67512649,77.48518762,20583.43245,22.64903226,33.19306875,29.21546506,23.52461958,22.07370262,9.974046835,76.89079093,11.73857989,0.401685319,2.350363961,5.121421988,21.53425186,33.78350419,70.47707702,4.664700461,0.14178689,13.20226089,34.89075896
